"user_id","num_clicks","num_sessions","avg_session_duration","age","married","has_children","nights","rooms","num_seats","checkedin_bags","trip_length_days","num_trips","num_flights2","flight_original_price","discounted_flight","hotel_original_price","discounted_hotel","days_until_departure","distance_km","trip_length_category","hotel_spend_category","trip_frequency_category","persona_type","user_id","perks"
"704652","199","8","185.75","50","false","true","5","4","3","3","11","3","6","1377","4131","1034","1034","17","6999.134901404637","Long Trip","Medium Spender","Frequent Traveler","Family2","704652","exclusive discounts and family adventure tour"
"532390","147","8","138.75","45","true","true","9","3","4","4","14","4","8","931","3722","1479","1479","34","3672.8686700753633","Long Trip","Medium Spender","Frequent Traveler","Family","532390","no cancellation fees"
"647862","115","9","95.89","18","false","false","4","1","0","0","0","1","0","0","0","1016","1016","0","0","Long Trip","Medium Spender","Rare Traveler","Normal Travelers","647862","10% discount at any hotel bookings"
"575908","201","10","202.70","30","false","true","4","3","2","2","7","2","4","1492","2983","1384","1384","11","4982.7167930681735","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","575908","10% discount at any hotel bookings"
"536995","116","8","109.25","32","false","false","12","2","2","2","6","2","3","1246","2491","1974","1974","229","13892.557808366071","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","536995","10% discount at any hotel bookings"
"533497","145","8","134.88","36","false","false","5","3","5","5","12","5","10","1906","9341","1036","1026","39","11006.203179793463","Long Trip","Medium Spender","Frequent Traveler","Groups","533497","1 night free hotel with meals"
"446124","144","8","134.63","45","false","false","14","5","5","5","19","5","10","1810","9050","1867","1745","32","9788.074867752446","Long Trip","Medium Spender","Frequent Traveler","Groups","446124","1 night free hotel with meals"
"516639","162","8","151.00","53","true","true","7","2","5","5","20","5","10","2202","10680","772","772","29","12360.701480101772","Long Trip","Medium Spender","Frequent Traveler","Family","516639","no cancellation fees"
"507773","123","8","115.75","39","false","false","8","3","2","2","5","3","4","884","2652","1197","1197","10","4965.867138494459","Short Trip","Medium Spender","Frequent Traveler","Normal Travelers","507773","10% discount at any hotel bookings"
"608725","104","8","96.75","47","true","true","6","2","1","1","4","2","2","594","1188","620","620","5","3708.7490906499015","Short Trip","Medium Spender","Frequent Traveler","Business","608725","free checked bag"
"584134","127","8","116.50","40","false","true","3","2","2","2","5","2","4","1155","2311","862","862","10","6654.615923059623","Short Trip","Medium Spender","Frequent Traveler","Normal Travelers","584134","10% discount at any hotel bookings"
"502412","124","8","114.75","55","true","true","17","3","2","2","8","3","4","866","2295","842","842","13","5054.858249517612","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","502412","10% discount at any hotel bookings"
"407250","143","8","133.00","36","false","false","9","3","4","4","13","4","8","1915","7658","1025","1025","22","10897.6587802499","Long Trip","Medium Spender","Frequent Traveler","Groups","407250","1 night free hotel with meals"
"529050","133","8","124.13","41","false","false","8","2","2","2","11","2","4","1185","2370","1178","1178","16","6441.370541563634","Long Trip","Medium Spender","Frequent Traveler","Normal Travelers","529050","10% discount at any hotel bookings"
"564713","161","8","150.50","40","true","true","6","2","4","4","28","4","8","2352","9410","1085","1085","389","9877.176347089342","Long Trip","Medium Spender","Frequent Traveler","Family","564713","no cancellation fees"
"557799","111","9","91.56","76","false","false","7","1","0","0","0","1","0","0","0","546","546","0","0","Long Trip","Medium Spender","Rare Traveler","Normal Travelers","557799","10% discount at any hotel bookings"
"573648","334","8","1023.88","39","false","false","4","5","3","3","5","3","5","1465","4394","701","701","21","8036.002850271027","Short Trip","Medium Spender","Frequent Traveler","Groups","573648","1 night free hotel with meals"
"559712","145","9","119.67","40","false","false","10","3","3","3","15","3","6","936","2809","1801","1768","21","5513.9008709244545","Long Trip","Medium Spender","Frequent Traveler","Groups","559712","1 night free hotel with meals"
"570162","165","8","153.88","37","false","true","24","5","3","3","10","4","6","856","2952","2025","1909","22","3815.521847997312","Medium Trip","Medium Spender","Frequent Traveler","Family2","570162","exclusive discounts and family adventure tour"
"543666","124","8","115.25","36","true","false","7","5","4","4","12","4","8","1550","6201","1799","1799","23","7594.066827967456","Long Trip","Medium Spender","Frequent Traveler","Groups","543666","1 night free hotel with meals"
"691334","116","8","108.50","49","false","true","8","3","3","3","14","3","6","1870","5611","1558","1558","19","10313.526232878394","Long Trip","Medium Spender","Frequent Traveler","Family2","691334","exclusive discounts and family adventure tour"
"562612","206","8","449.48","42","false","false","14","4","2","2","2","3","3","1020","3061","1507","1507","9","4129.941088726146","Short Trip","Medium Spender","Frequent Traveler","Normal Travelers","562612","10% discount at any hotel bookings"
"510423","110","8","102.75","52","true","true","7","1","1","1","1","2","2","105","205","1043","939","7","542.7776294019458","Short Trip","Medium Spender","Frequent Traveler","Business","510423","free checked bag"
"537560","138","8","128.38","45","true","false","11","5","5","5","16","6","10","919","5377","1504","1464","36","5235.33829290303","Long Trip","Medium Spender","Very Frequent Traveler","Groups","537560","1 night free hotel with meals"
"559176","171","8","159.00","64","true","true","5","2","1","1","1","2","2","544","1034","818","818","6","3242.9330920641205","Short Trip","Medium Spender","Frequent Traveler","Business","559176","free checked bag"
"598276","110","9","91.33","45","true","false","8","2","2","2","10","2","4","392","785","639","639","15","2097.8154205003993","Medium Trip","Medium Spender","Frequent Traveler","Couple","598276","couple massage"
"507759","95","8","88.50","49","true","false","8","3","3","3","10","3","6","804","2050","950","950","24","4424.205403653235","Medium Trip","Medium Spender","Frequent Traveler","Groups","507759","1 night free hotel with meals"
"607270","152","8","140.50","42","true","false","4","1","1","1","6","1","2","534","534","1308","1308","7","3158.0081539933626","Medium Trip","Medium Spender","Rare Traveler","Normal Travelers","607270","10% discount at any hotel bookings"
"538319","184","8","171.38","38","false","false","7","4","3","3","11","3","6","2811","8153","1937","1886","15","11003.759076416376","Long Trip","Medium Spender","Frequent Traveler","Groups","538319","1 night free hotel with meals"
"557525","163","8","152.88","42","false","true","3","3","3","3","2","3","5","808","2424","625","625","17","6375.400521966207","Short Trip","Medium Spender","Frequent Traveler","Family2","557525","exclusive discounts and family adventure tour"
"541764","108","8","100.75","47","true","false","14","4","2","2","5","3","4","570","1597","1743","1743","10","2523.173245282725","Short Trip","Medium Spender","Frequent Traveler","Couple","541764","couple massage"
"555275","81","8","75.75","59","false","false","3","2","2","2","6","2","4","494","988","544","544","9","2668.7011516166363","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","555275","10% discount at any hotel bookings"
"515478","89","8","82.88","31","true","true","4","3","2","2","6","2","4","391","782","570","570","15","1350.6370440517671","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","515478","10% discount at any hotel bookings"
"519596","135","8","126.75","41","true","true","6","2","2","2","7","2","4","774","1548","801","801","12","4467.23563024892","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","519596","10% discount at any hotel bookings"
"611177","106","9","87.56","44","true","true","3","3","2","2","6","2","4","2251","4501","660","660","12","8191.196017374693","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","611177","10% discount at any hotel bookings"
"566614","143","8","132.38","29","false","false","12","2","1","1","3","2","2","478","955","1414","1414","7","2536.159192866055","Short Trip","Medium Spender","Frequent Traveler","Solo","566614","no cancellation fees"
"566881","112","8","103.88","53","true","true","17","5","5","5","25","5","10","3242","15239","1863","1863","34","14293.058760265943","Long Trip","Medium Spender","Frequent Traveler","Family","566881","no cancellation fees"
"518954","108","8","99.75","36","true","true","9","3","3","3","13","3","6","1152","2879","1147","1147","20","6471.982637519911","Long Trip","Medium Spender","Frequent Traveler","Family","518954","no cancellation fees"
"575756","310","8","1018.63","38","false","false","6","2","1","1","2","2","2","350","700","855","855","13","2178.789038455097","Short Trip","Medium Spender","Frequent Traveler","Solo","575756","no cancellation fees"
"541998","100","8","93.13","42","false","false","9","3","3","3","14","3","6","266","797","1004","1004","12","1583.8152193893393","Long Trip","Medium Spender","Frequent Traveler","Groups","541998","1 night free hotel with meals"
"532381","272","9","676.07","52","false","false","4","4","3","3","8","3","6","986","2713","583","583","23","4658.343530393053","Medium Trip","Medium Spender","Frequent Traveler","Groups","532381","1 night free hotel with meals"
"633314","123","8","114.88","24","true","true","4","2","2","2","7","2","4","621","1241","1117","998","13","3278.4213446869426","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","633314","10% discount at any hotel bookings"
"638140","97","8","89.75","39","false","true","6","5","2","2","8","2","4","569","1139","670","670","13","1474.6896447176998","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","638140","10% discount at any hotel bookings"
"571200","151","9","125.67","47","false","false","14","5","4","4","13","5","8","1685","7667","1488","1488","26","9808.536715788712","Long Trip","Medium Spender","Frequent Traveler","Groups","571200","1 night free hotel with meals"
"518585","145","8","134.50","43","true","true","7","3","3","3","10","3","6","1242","3540","864","864","19","7008.178126611572","Medium Trip","Medium Spender","Frequent Traveler","Family","518585","no cancellation fees"
"468801","101","8","93.88","44","true","true","4","2","3","3","10","3","6","1079","2967","945","945","17","5642.786119404789","Medium Trip","Medium Spender","Frequent Traveler","Family","468801","no cancellation fees"
"558204","118","8","110.25","60","false","false","7","2","3","3","12","3","6","1100","3191","1664","1664","22","6179.19192841341","Long Trip","Medium Spender","Frequent Traveler","Groups","558204","1 night free hotel with meals"
"617458","133","8","121.88","29","true","true","5","2","3","3","8","3","6","246","738","637","637","26","1433.5501066237","Medium Trip","Medium Spender","Frequent Traveler","Family","617458","no cancellation fees"
"527150","158","8","148.50","32","false","false","10","3","3","3","15","3","6","1198","3594","1384","1384","19","6899.537285723712","Long Trip","Medium Spender","Frequent Traveler","Groups","527150","1 night free hotel with meals"
"566787","94","8","88.63","43","false","false","5","2","3","3","8","3","6","1770","5311","780","780","11","7078.81791953185","Medium Trip","Medium Spender","Frequent Traveler","Groups","566787","1 night free hotel with meals"
